3,25,36,6,44,77,c1
3,25,36,6,44,77,c2
3,25,36,6,44,77,c3
3,25,36,6,44,77,c4
4,24,36,6,46,78,c1
4,24,36,6,46,78,c2
4,24,36,6,46,78,c3
4,24,36,6,46,78,c4
3,24,35,6,45,80,c1
3,24,35,6,45,80,c2
3,24,35,6,45,80,c3
3,24,35,6,45,80,c4
0,24,35,5,41,75,c5
0,24,35,5,41,75,c2
0,24,35,5,41,75,c3
0,24,35,5,41,75,c6
0,24,35,4,40,78,c5
0,24,35,4,40,78,c2
0,24,35,4,40,78,c3
0,24,35,4,40,78,c6
10,25,36,5,38,65,c7
10,25,36,5,38,65,c8
3,25,36,5,40,67,c9
3,25,36,5,40,67,c4
4,24,36,6,42,66,c9
4,24,36,6,42,66,c4
5,24,35,6,44,67,c9
5,24,35,6,44,67,c4
17,23,34,8,48,72,c7
17,23,34,8,48,72,c8
3,26,32,6,46,68,c4
0,26,33,5,45,64,c6
0,26,33,4,43,62,c6
0,26,33,4,44,63,c6
0,26,33,5,42,61,c6
7,26,33,6,74,82,c10
7,26,33,6,74,82,c11
7,26,33,6,74,82,c4
7,26,33,6,74,82,c12
0,26,33,5,70,80,c10
0,26,33,5,70,80,c11
0,26,33,5,70,80,c12
0,26,33,5,71,78,c10
0,26,33,5,71,78,c11
0,26,33,5,71,78,c12
6,26,33,6,73,81,c10
6,26,33,6,73,81,c11
6,26,33,6,73,81,c12
6,25,32,7,75,83,c10
6,25,32,7,75,83,c11
6,25,32,7,75,83,c12
7,28,35,7,56,71,c12
7,28,35,7,56,71,c9
6,28,35,6,57,73,c12
6,28,35,6,57,73,c9
0,27,35,5,56,74,c12
0,27,35,5,56,74,c9
6,28,36,6,58,73,c12
6,28,36,6,58,73,c9
5,27,36,7,56,72,c12
5,27,36,7,56,72,c9
4,27,38,5,54,70,c13
4,27,38,5,54,70,c4
6,28,38,7,52,71,c13
6,28,38,7,52,71,c4
10,27,37,7,60,76,c7
10,27,37,7,60,76,c8
4,28,38,5,58,72,c13
4,28,38,5,58,72,c4
0,28,38,4,56,70,c13
0,28,38,4,56,70,c6
0,27,36,5,63,79,c5
0,27,36,5,63,79,c2
0,27,36,5,63,79,c3
3,26,35,7,63,82,c1
3,26,35,7,63,82,c2
3,26,35,7,63,82,c3
0,26,36,6,62,77,c5
0,26,36,6,62,77,c2
0,26,36,6,62,77,c3
0,25,35,6,56,74,c5
0,25,35,6,56,74,c2
0,25,35,6,56,74,c3
0,25,35,6,58,78,c5
0,25,35,6,58,78,c2
0,25,35,6,58,78,c3
3,28,36,6,51,76,c4
4,28,36,6,54,74,c4
4,27,36,7,52,71,c4
3,27,35,7,51,72,c4
6,26,35,6,57,78,c4
12,26,32,7,74,82,c14
12,26,32,7,74,82,c14
12,26,32,7,74,82,c8
12,26,32,7,74,82,c7
2,27,33,6,70,80,c10
2,27,33,6,70,80,c11
2,27,33,6,70,80,c4
2,27,33,6,70,80,c12
6,27,33,6,70,80,c10
6,27,33,6,70,80,c11
6,27,33,6,70,80,c12
6,26,32,7,70,82,c10
6,26,32,7,70,82,c11
6,26,32,7,70,82,c12
9,26,32,6,70,82,c14
9,26,32,6,70,82,c14
9,26,32,6,70,82,c7
0,24,31,5,75,83,c15
0,24,31,5,75,83,c16
8,24,30,7,78,87,c17
8,24,30,7,78,87,c18
10,23,30,8,80,90,c17
10,23,30,8,80,90,c18
28,23,29,8,86,95,c19
28,23,29,8,86,95,c20
52,22,27,8,90,98,c19
52,22,27,8,90,98,c20
6,28,38,7,51,71,c9
0,29,38,5,48,68,c9
6,28,38,7,52,73,c9
0,29,39,5,47,70,c9
6,28,38,6,52,74,c9
5,27,35,5,64,82,c13
5,27,35,5,64,82,c4
0,27,36,4,65,80,c13
0,27,36,4,65,80,c6
0,27,36,4,63,79,c13
0,27,36,4,63,79,c6
3,27,36,5,64,77,c13
3,27,36,5,64,77,c4
12,27,35,6,66,82,c7
12,27,35,6,66,82,c8
6,24,33,8,52,78,c1
6,24,33,8,52,78,c4
6,24,33,8,52,78,c3
7,24,33,7,48,74,c1
7,24,33,7,48,74,c3
10,24,33,8,53,82,c21
10,24,33,8,53,82,c22
18,23,33,7,53,78,c21
18,23,33,7,53,78,c8
18,23,33,7,53,78,c22
15,23,33,7,52,75,c21
15,23,33,7,52,75,c8
15,23,33,7,52,75,c22
4,28,37,6,56,71,c4
4,28,37,6,54,70,c4
5,27,37,5,52,70,c4
4,27,36,6,53,70,c4
5,27,36,5,55,70,c4
4,25,34,6,57,74,c1
4,25,34,6,57,74,c2
4,25,34,6,57,74,c3
3,24,34,7,61,78,c1
3,24,34,7,61,78,c2
3,24,34,7,61,78,c3
3,24,33,6,60,77,c1
3,24,33,6,60,77,c2
3,24,33,6,60,77,c3
0,25,34,5,58,77,c5
0,25,34,5,58,77,c2
0,25,34,5,58,77,c3
0,24,34,4,57,75,c5
0,24,34,4,57,75,c2
0,24,34,4,57,75,c3
14,25,31,8,80,89,c23
14,25,31,8,80,89,c7
18,25,30,8,82,90,c23
18,25,30,8,82,90,c7
27,24,29,8,85,93,c24
27,24,29,8,85,93,c25
34,23,28,8,90,96,c24
34,23,28,8,90,96,c25
19,24,29,8,87,93,c23
19,24,29,8,87,93,c7
3,27,38,6,53,67,c12
3,27,38,6,54,69,c12
5,26,37,7,55,72,c12
5,26,37,7,56,75,c12
7,26,37,8,56,75,c12
6,28,38,7,54,67,c9
6,28,38,7,54,67,c4
5,28,37,6,55,72,c9
5,28,37,6,55,72,c4
2,27,37,7,55,74,c9
2,27,37,7,55,74,c4
12,27,37,7,60,74,c7
12,27,37,7,60,74,c8
15,27,37,8,62,76,c7
15,27,37,8,62,76,c8
13,24,27,8,90,95,c17
13,24,27,8,90,95,c17
13,24,27,8,90,95,c18
7,24,27,8,88,93,c15
7,24,27,8,88,93,c26
7,24,27,8,88,93,c27
4,23,27,8,85,90,c15
4,23,27,8,85,90,c26
4,23,27,8,85,90,c27
4,23,27,8,86,90,c15
4,23,27,8,86,90,c26
4,23,27,8,86,90,c27
6,23,26,8,87,91,c15
6,23,26,8,87,91,c26
6,23,26,8,87,91,c27
5,26,36,7,60,71,c4
6,26,36,6,63,74,c4
5,25,35,7,61,74,c4
7,25,34,6,62,71,c4
5,25,35,7,63,73,c4
2,26,34,6,65,79,c13
2,26,34,6,65,79,c3
14,26,33,7,66,80,c7
14,26,33,7,66,80,c22
4,26,34,6,63,79,c13
4,26,34,6,63,79,c4
4,26,34,6,63,79,c3
15,26,33,7,64,82,c7
15,26,33,7,64,82,c22
15,25,33,8,67,83,c7
15,25,33,8,67,83,c8
15,25,33,8,67,83,c22
6,27,38,5,57,72,c12
7,27,38,6,56,71,c12
5,27,37,5,55,74,c12
3,26,37,5,56,71,c12
9,26,37,7,56,71,c7
14,24,30,8,81,91,c7
14,24,30,8,81,91,c7
18,24,30,8,83,92,c7
18,24,30,8,83,92,c7
5,24,30,6,80,90,c9
5,24,30,6,80,90,c12
0,23,30,5,80,89,c9
0,23,30,5,80,89,c12
0,23,31,5,80,87,c9
0,23,31,5,80,87,c12
0,22,28,5,50,75,c28
0,22,28,5,50,75,c28
0,22,28,5,50,75,c29
0,22,28,5,50,75,c29
0,22,28,5,47,70,c28
0,22,28,5,47,70,c28
0,22,28,5,47,70,c29
0,22,28,5,47,70,c29
0,23,28,5,48,71,c28
0,23,28,5,48,71,c28
0,23,28,5,48,71,c29
0,23,28,5,48,71,c29
0,21,28,6,45,69,c28
0,21,28,6,45,69,c28
0,21,28,6,45,69,c29
0,21,28,6,45,69,c29
0,21,27,5,45,71,c28
0,21,27,5,45,71,c28
0,21,27,5,45,71,c29
0,21,27,5,45,71,c29
18,26,36,7,60,82,c7
18,26,36,7,60,82,c8
12,26,35,7,62,83,c7
12,26,35,7,62,83,c8
14,25,34,8,64,83,c7
14,25,34,8,64,83,c8
16,25,34,7,68,84,c7
16,25,34,7,68,84,c8
28,24,33,8,75,85,c25
28,24,33,8,75,85,c30
20,26,34,8,63,85,c21
20,26,34,8,63,85,c8
20,26,34,8,63,85,c22
15,26,34,8,64,83,c21
15,26,34,8,64,83,c8
15,26,34,8,64,83,c22
45,25,33,8,70,90,c21
45,25,33,8,70,90,c30
45,25,33,8,70,90,c31
10,25,34,7,61,85,c21
10,25,34,7,61,85,c8
10,25,34,7,61,85,c22
15,26,34,7,65,86,c21
15,26,34,7,65,86,c8
15,26,34,7,65,86,c22
4,23,28,7,77,88,c15
4,23,28,7,77,88,c26
4,23,28,7,77,88,c32
4,23,28,6,75,88,c15
4,23,28,6,75,88,c26
4,23,28,6,75,88,c32
3,24,28,6,75,84,c15
3,24,28,6,75,84,c26
3,24,28,6,75,84,c32
0,24,28,7,70,80,c15
0,24,28,7,70,80,c26
0,24,28,7,70,80,c32
0,24,29,7,66,77,c15
0,24,29,7,66,77,c26
0,24,29,7,66,77,c32
6,26,37,7,58,75,c4
5,26,37,6,56,71,c4
5,26,36,6,54,72,c4
6,25,36,5,55,71,c4
7,25,35,6,55,70,c4
7,27,36,7,58,84,c9
7,27,36,7,58,84,c4
18,27,35,7,62,86,c7
18,27,35,7,62,86,c8
15,27,34,7,59,85,c7
15,27,34,7,59,85,c8
31,26,34,8,65,88,c25
31,26,34,8,65,88,c30
21,26,34,9,63,87,c7
21,26,34,9,63,87,c8
19,25,34,6,60,86,c21
19,25,34,6,60,86,c7
19,25,34,6,60,86,c8
15,25,35,7,56,82,c21
15,25,35,7,56,82,c7
15,25,35,7,56,82,c8
13,24,34,7,54,80,c21
13,24,34,7,54,80,c7
13,24,34,7,54,80,c8
12,24,35,6,53,79,c21
12,24,35,6,53,79,c7
12,24,35,6,53,79,c8
0,24,35,5,48,76,c5
0,24,35,5,48,76,c12
0,24,35,5,48,76,c6
0,25,31,4,72,83,c28
0,25,31,4,72,83,c12
0,24,30,4,71,81,c28
0,24,30,4,71,81,c12
0,24,30,3,73,82,c28
0,24,30,3,73,82,c12
0,24,29,4,70,81,c28
0,24,29,4,70,81,c12
0,23,29,4,68,78,c28
0,23,29,4,68,78,c12
3,25,36,5,56,72,c12
4,24,36,6,57,71,c12
3,24,36,7,57,71,c12
4,23,35,5,56,73,c12
0,23,35,6,54,71,c12
18,23,33,8,68,83,c21
18,23,33,8,68,83,c8
18,23,33,8,68,83,c22
22,23,32,8,66,85,c21
22,23,32,8,66,85,c8
22,23,32,8,66,85,c22
11,23,32,8,67,78,c21
11,23,32,8,67,78,c8
11,23,32,8,67,78,c22
10,22,31,8,65,77,c21
10,22,31,8,65,77,c8
10,22,31,8,65,77,c22
8,22,31,7,64,76,c21
8,22,31,7,64,76,c8
8,22,31,7,64,76,c22
5,27,37,6,39,65,c4
5,27,37,6,38,65,c4
0,26,37,5,37,63,c6
5,26,37,7,38,64,c4
8,26,36,6,42,66,c8
5,24,35,7,75,85,c1
5,24,35,7,75,85,c12
5,24,35,7,75,85,c4
7,24,35,7,75,85,c1
7,24,35,7,75,85,c12
7,24,35,7,75,85,c4
4,24,35,6,74,84,c1
4,24,35,6,74,84,c12
4,24,35,6,74,84,c4
6,24,35,7,76,85,c1
6,24,35,7,76,85,c12
6,24,35,7,76,85,c4
5,24,35,6,75,85,c1
5,24,35,6,75,85,c12
5,24,35,6,75,85,c4
0,29,39,4,41,56,c6
0,29,39,5,40,57,c6
0,28,39,5,43,56,c6
4,28,38,6,48,60,c4
3,28,38,6,49,62,c4
3,26,31,6,55,73,c12
0,26,31,5,54,74,c12
5,27,31,6,56,74,c12
3,26,30,7,57,73,c12
4,26,30,6,59,76,c12
0,24,30,5,72,80,c28
0,24,30,5,72,80,c12
0,24,30,6,73,80,c28
0,24,30,6,73,80,c12
12,24,30,6,73,82,c34
12,24,30,6,73,82,c7
90,22,28,8,85,95,c35
90,22,28,8,85,95,c25
14,22,28,8,85,96,c34
14,22,28,8,85,96,c7
4,24,34,7,65,78,c9
4,24,34,7,65,78,c4
4,24,33,8,62,81,c9
4,24,33,8,62,81,c4
4,23,33,8,62,79,c9
4,23,33,8,62,79,c4
9,23,32,8,68,85,c7
9,23,32,8,68,85,c8
8,23,33,7,62,81,c7
8,23,33,7,62,81,c8
5,24,30,7,78,83,c1
5,24,30,7,78,83,c4
5,24,30,7,78,83,c3
4,25,30,7,78,83,c1
4,25,30,7,78,83,c3
5,25,31,7,78,83,c1
5,25,31,7,78,83,c3
16,24,30,8,82,88,c21
16,24,30,8,82,88,c22
12,24,31,8,83,90,c21
12,24,31,8,83,90,c8
12,24,31,8,83,90,c22
0,27,35,4,52,68,c6
4,27,35,5,53,69,c4
5,26,34,7,57,70,c4
4,26,34,7,56,69,c4
5,26,33,6,57,69,c4
4,23,30,6,78,88,c9
4,23,30,6,78,88,c12
65,21,28,8,88,95,c25
65,21,28,8,88,95,c25
28,21,28,8,85,92,c25
28,21,28,8,85,92,c25
8,22,28,7,80,90,c7
8,22,28,7,80,90,c7
14,22,28,7,80,90,c7
14,22,28,7,80,90,c7
14,25,33,8,73,90,c21
14,25,33,8,73,90,c7
14,25,33,8,73,90,c7
14,25,33,8,73,90,c8
14,25,33,8,73,90,c7
12,25,33,7,70,88,c21
12,25,33,7,70,88,c7
12,25,33,7,70,88,c7
12,25,33,7,70,88,c8
12,25,33,7,70,88,c7
3,26,34,6,65,85,c1
3,26,34,6,65,85,c12
3,26,34,6,65,85,c9
3,26,34,6,65,85,c4
3,26,34,6,65,85,c12
4,26,34,6,66,85,c1
4,26,34,6,66,85,c12
4,26,34,6,66,85,c9
4,26,34,6,66,85,c12
3,26,34,6,63,82,c1
3,26,34,6,63,82,c12
3,26,34,6,63,82,c9
3,26,34,6,63,82,c12
2,26,37,5,42,70,c9
2,26,37,5,42,70,c4
4,26,37,6,41,72,c9
4,26,37,6,41,72,c4
6,25,36,6,44,72,c9
6,25,36,6,44,72,c4
17,25,36,7,54,74,c7
17,25,36,7,54,74,c8
12,24,35,7,53,79,c7
12,24,35,7,53,79,c8
5,27,36,7,59,73,c12
4,27,36,6,58,74,c12
0,27,37,6,56,72,c12
4,27,36,7,55,72,c12
6,27,36,8,60,76,c12
14,25,30,8,66,87,c7
14,25,30,8,66,87,c8
12,25,30,8,68,87,c7
12,25,30,8,68,87,c8
4,26,31,7,65,84,c9
4,26,31,7,65,84,c4
6,27,31,6,62,82,c9
6,27,31,6,62,82,c4
5,27,31,6,62,82,c9
5,27,31,6,62,82,c4
4,25,33,6,58,75,c1
4,25,33,6,58,75,c3
4,26,33,5,57,77,c1
4,26,33,5,57,77,c3
4,26,33,5,57,77,c1
4,26,33,5,57,77,c3
4,26,33,6,56,75,c1
4,26,33,6,56,75,c3
4,26,33,5,56,72,c1
4,26,33,5,56,72,c3
4,28,38,5,55,69,c36
4,28,39,6,59,70,c36
8,28,39,6,55,73,c36
5,29,39,5,55,68,c36
4,29,38,6,55,68,c36
12,25,32,6,85,95,c21
12,25,32,6,85,95,c37
12,25,32,6,85,95,c37
12,25,32,6,85,95,c8
12,25,32,6,85,95,c7
14,25,31,6,85,95,c21
14,25,31,6,85,95,c37
14,25,31,6,85,95,c37
14,25,31,6,85,95,c8
14,25,31,6,85,95,c7
18,24,30,8,87,96,c21
18,24,30,8,87,96,c37
18,24,30,8,87,96,c37
18,24,30,8,87,96,c8
18,24,30,8,87,96,c7
10,24,30,7,85,94,c21
10,24,30,7,85,94,c37
10,24,30,7,85,94,c37
10,24,30,7,85,94,c8
10,24,30,7,85,94,c7
16,23,29,8,88,95,c21
16,23,29,8,88,95,c37
16,23,29,8,88,95,c37
16,23,29,8,88,95,c8
16,23,29,8,88,95,c7
4,26,36,7,58,71,c12
4,26,36,7,58,71,c9
6,26,36,8,58,70,c12
6,26,36,8,58,70,c9
5,27,37,7,55,69,c12
5,27,37,7,55,69,c9
4,27,36,7,52,67,c12
4,27,36,7,52,67,c9
6,27,36,7,51,71,c12
6,27,36,7,51,71,c9
3,24,29,6,85,95,c28
3,24,29,6,85,95,c27
0,24,30,6,84,93,c28
0,24,30,6,84,93,c27
10,24,29,8,86,94,c34
10,24,29,8,86,94,c18
12,23,29,8,87,95,c34
12,23,29,8,87,95,c18
4,23,29,8,84,95,c28
4,23,29,8,84,95,c27
4,27,34,6,57,74,c13
4,27,34,6,57,74,c4
11,27,33,8,60,78,c7
11,27,33,8,60,78,c8
3,27,34,7,55,75,c13
3,27,34,7,55,75,c4
5,27,34,7,54,75,c13
5,27,34,7,54,75,c4
0,27,34,4,52,72,c13
0,27,34,4,52,72,c6
12,25,34,7,65,78,c21
12,25,34,7,65,78,c8
12,25,34,7,65,78,c22
4,25,34,5,60,75,c1
4,25,34,5,60,75,c4
4,25,34,5,60,75,c3
7,26,35,6,58,75,c1
7,26,35,6,58,75,c3
4,26,35,5,57,72,c1
4,26,35,5,57,72,c3
7,27,36,6,56,73,c1
7,27,36,6,56,73,c3
15,24,37,7,55,72,c21
15,24,37,7,55,72,c7
15,24,37,7,55,72,c8
12,24,36,6,54,70,c21
12,24,36,6,54,70,c7
12,24,36,6,54,70,c8
10,24,36,7,48,70,c21
10,24,36,7,48,70,c7
10,24,36,7,48,70,c8
0,25,37,7,49,66,c5
0,25,37,7,49,66,c12
0,25,37,7,49,66,c6
0,25,37,5,46,65,c5
0,25,37,5,46,65,c12
0,25,37,5,46,65,c6
4,29,39,5,45,64,c36
3,29,39,6,46,62,c36
4,29,39,6,45,60,c36
5,28,38,5,44,61,c36
6,28,38,6,43,62,c36
28,22,29,8,86,96,c38
28,22,29,8,86,96,c38
28,22,29,8,86,96,c30
28,22,29,8,86,96,c25
24,22,29,8,86,96,c37
24,22,29,8,86,96,c37
24,22,29,8,86,96,c8
24,22,29,8,86,96,c7
22,22,29,8,84,96,c37
22,22,29,8,84,96,c37
22,22,29,8,84,96,c8
22,22,29,8,84,96,c7
16,22,29,7,84,94,c37
16,22,29,7,84,94,c37
16,22,29,7,84,94,c8
16,22,29,7,84,94,c7
6,22,29,6,80,92,c39
6,22,29,6,80,92,c40
6,22,29,6,80,92,c4
6,22,29,6,80,92,c12
0,27,34,5,52,68,c12
0,27,34,5,52,68,c9
7,27,33,6,56,70,c12
7,27,33,6,56,70,c9
8,27,33,7,60,75,c7
8,27,33,7,60,75,c7
7,27,33,7,64,78,c12
7,27,33,7,64,78,c9
7,27,33,6,66,79,c12
7,27,33,6,66,79,c9
4,26,36,7,55,74,c13
4,26,36,7,55,74,c4
5,26,36,7,56,75,c13
5,26,36,7,56,75,c4
5,27,36,6,56,75,c13
5,27,36,6,56,75,c4
6,27,35,7,57,77,c13
6,27,35,7,57,77,c4
5,27,35,6,58,76,c13
5,27,35,6,58,76,c4
10,26,36,7,60,80,c21
10,26,36,7,60,80,c8
10,26,36,7,60,80,c22
4,26,36,6,60,80,c1
4,26,36,6,60,80,c4
4,26,36,6,60,80,c3
6,26,36,6,60,80,c1
6,26,36,6,60,80,c3
11,25,35,7,64,82,c21
11,25,35,7,64,82,c22
12,25,35,7,65,82,c21
12,25,35,7,65,82,c8
12,25,35,7,65,82,c22
4,26,35,6,57,72,c4
0,26,36,6,56,74,c6
5,26,35,7,55,74,c4
4,25,35,6,54,73,c4
5,25,35,7,53,73,c4
8,24,31,6,74,82,c14
8,24,31,6,74,82,c14
8,24,31,6,74,82,c8
8,24,31,6,74,82,c7
0,25,32,5,72,80,c10
0,25,32,5,72,80,c11
0,25,32,5,72,80,c6
0,25,32,5,72,80,c12
4,25,31,6,75,83,c10
4,25,31,6,75,83,c11
4,25,31,6,75,83,c6
4,25,31,6,75,83,c12
8,24,31,7,77,85,c14
8,24,31,7,77,85,c14
8,24,31,7,77,85,c6
8,24,31,7,77,85,c7
8,24,30,7,82,88,c14
8,24,30,7,82,88,c14
8,24,30,7,82,88,c6
8,24,30,7,82,88,c7
10,26,35,7,56,71,c7
10,26,35,7,56,71,c7
11,26,35,6,58,73,c7
11,26,35,6,58,73,c7
10,27,35,7,57,74,c7
10,27,35,7,57,74,c7
12,27,36,8,58,73,c7
12,27,36,8,58,73,c7
11,27,36,7,56,72,c7
11,27,36,7,56,72,c7
4,26,35,6,60,77,c13
4,26,35,6,60,77,c4
6,26,35,6,62,78,c13
6,26,35,6,62,78,c4
22,27,34,8,66,86,c7
22,27,34,8,66,86,c8
4,27,35,5,64,80,c13
4,27,35,5,64,80,c4
0,27,35,4,62,78,c13
0,27,35,4,62,78,c6
0,22,30,2,70,80,c28
0,22,30,2,70,80,c12
0,22,30,3,69,78,c28
0,22,30,3,69,78,c12
0,21,29,3,65,76,c28
0,21,29,3,65,76,c12
0,21,29,4,56,75,c28
0,21,29,4,56,75,c12
0,20,28,4,63,74,c28
0,20,28,4,63,74,c12
0,27,35,5,70,80,c5
0,27,35,5,70,80,c2
0,27,35,5,70,80,c3
3,27,34,7,73,85,c1
3,27,34,7,73,85,c2
3,27,34,7,73,85,c3
0,26,35,5,72,80,c5
0,26,35,5,72,80,c2
0,26,35,5,72,80,c3
0,26,35,5,71,78,c5
0,26,35,5,71,78,c2
0,26,35,5,71,78,c3
3,26,34,6,74,84,c1
3,26,34,6,74,84,c2
3,26,34,6,74,84,c3
3,27,36,6,54,76,c4
0,26,36,4,55,73,c6
0,26,36,4,52,71,c6
7,26,35,7,58,76,c4
5,25,35,7,53,71,c4
14,24,33,7,85,92,c14
14,24,33,7,85,92,c14
14,24,33,7,85,92,c8
14,24,33,7,85,92,c7
3,25,33,6,80,90,c10
3,25,33,6,80,90,c11
3,25,33,6,80,90,c4
3,25,33,6,80,90,c12
6,25,33,7,80,90,c10
6,25,33,7,80,90,c11
6,25,33,7,80,90,c12
7,25,33,7,80,90,c10
7,25,33,7,80,90,c11
7,25,33,7,80,90,c12
14,25,32,8,83,94,c14
14,25,32,8,83,94,c14
14,25,32,8,83,94,c7
0,23,30,5,70,90,c15
0,23,30,5,70,90,c27
14,22,29,8,75,92,c17
14,22,29,8,75,92,c18
11,22,29,8,80,94,c17
11,22,29,8,80,94,c18
34,21,27,8,86,96,c19
34,21,27,8,86,96,c20
54,20,26,8,90,97,c19
54,20,26,8,90,97,c20
5,27,37,6,51,70,c9
5,27,37,6,51,70,c4
6,27,37,7,51,70,c9
6,27,37,7,51,70,c4
7,27,37,7,52,71,c9
7,27,37,7,52,71,c4
0,27,38,6,52,71,c9
0,27,38,6,52,71,c6
0,27,38,5,50,68,c9
0,27,38,5,50,68,c6
7,22,34,6,64,82,c13
7,22,34,6,64,82,c4
3,22,34,5,65,80,c13
3,22,34,5,65,80,c4
0,22,35,4,64,79,c13
0,22,35,4,64,79,c6
3,22,34,5,68,81,c13
3,22,34,5,68,81,c4
3,22,34,6,64,80,c13
3,22,34,6,64,80,c4
5,28,37,6,57,72,c4
6,28,37,7,55,70,c4
